pdpass,dateIncorporated,fileNumber,assignee1,assignee2,assignee3,assignee4,assignee5
11675051,,(none),MARSONCREATIVE FASTENER GROUP,,,,
10751218,,(none),SMITHS INDUSTRIES AEROSPACE DEFENCE SYSTEMS INC,,,,
12956980,,(none),EXIGEN GROUP,,,,
11448109,,(none),CAMCO DRILLING GROUP LTD OF HYCALOG,,,,
12039259,,(none),SCHLEICHER SCHUELL INC,,,,
13003555,,(none),PHILIP MORIS USA INC,,,,
11912387,,(none),INTERNATIONAL POWER DEVICES INC,,,,
12893755,,(none),INTERACTIVE PACKAGING GROUP LTD,,,,
11898463,,(none),AUTOMOTIVE COMPOSITES CONSORTIUM,,,,
11656003,,(none),JOHNSON SABATES JOHNSON LLC,,,,
10350755,,(none),DRUMMOND SCIENTIFIC COMPANY,,,,
11841554,,(none),BIO DOT INC,,,,
12985309,,(none),CELLNET INNOVATIONS INC,,,,
11785981,,(none),KX INDUSTRIES LP,,,,
12564608,,(none),NEW VENTURE GEAR INC,,,,
11887915,,(none),J OTTO BYERS ASSOCIATES,,,,
13008873,,(none),HEADWATERS NANOKINETIX INC,,,,
12150821,,(none),ASCHKLAASSEN SONICS INC,,,,
12624786,,(none),AMERSHAM PLC,,,,
12814711,,(none),OP TECH VENTURES LLC,,,,
10265138,,(none),MOSINEE PAPER CORPORATION,,,,
12471740,,(none),JANSENS AIRCRAFT SYSTEMS CONTROLS INC,,,,
11816956,,(none),BEARSDEN BEARSDEN BIO INC,,,,
12942290,,(none),DMETRIX INC,,,,
11061977,,(none),TEXTILVER SA,,,,
12880306,,(none),BIOELECTROMAGNETICS INC,,,,
12558533,,(none),HIGH THROUGHPUT GENOMICS,,,,
11420119,,(none),TNCO INC,,,,
11937855,,(none),RIBOZYME PHARMACEUTICAL INC,,,,
13029619,,(none),LIEBELFLARSHIEM COMPANY,,,,
13242142,,(none),NELICOR PURITAN BENNETT INC,,,,
10762348,,(none),MEGADIAMOND INC,,,,
12177508,,(none),AMERICAN DIAGNOSTICA INC,,,,
10778754,,(none),CIBA CORNING CORP,,,,
12704014,,(none),TRIODYNE SAFETY SYSTEMS LLC,,,,
11543717,,(none),SCALTECH INC,,,,
13006892,,(none),DPHI AQUISITIONS INC,,,,
12218490,,(none),INTERACTIVE LEARNING GROUP INC,,,,
11619773,,(none),SIEMENS ROLM COMMUNICATIONS INC,,,,
12229215,,(none),MEURER INDUSTRIES INC,,,,
13159170,,(none),NIELSENKELLERMAN INC,,,,
10965829,,(none),MITSUBISHI KASEI CORP,,,,
13041341,,(none),SANDRAIC LOGIC LLC,,,,
11575533,,(none),APPLIED PHYSICS RESEARCH LP,,,,
12428875,,(none),ZAPPI WATER PURIFICATION SYSTEM INC,,,,
13106147,,(none),THOMSON LINCENSING,,,,
12588715,,(none),DIAMICRON INC,,,,
13215168,,(none),OPTOELECTRONIC SYSTEMS,,,,
11938002,,(none),CHEMSPACE ASSOCIATES INC,,,,
12848952,,(none),REXAM HEALTHCARE FLEXIBLES INC,,,,
12221593,,(none),DUCK CREEK ENERGY INC,,,,
12028663,,(none),VITROPHAGE INC,,,,
12520426,,(none),THE INSTITUTE FOR PHARMACEUTICAL DISCOVERY LLC,,,,
12926590,,(none),FIELDBUS FOUNDATION,,,,
10857032,,(none),SGSTHOMSON MICROELECTRONICS SPA,,,,
10985945,,(none),ACTIVATIONAL SYSTEMS INC,,,,
11873527,,(none),DENDRITECH INC,,,,
12953629,,(none),CINGULAR WIRELESS II LLC,,,,
10371796,,(none),JACOBS MFG COMPANY,,,,
11399950,,(none),YAMICHI ELECTRONCIS CO LTD,,,,
10930386,,(none),ATLANTA MOTORING ACCESSORIES INC,,,,
10921224,,(none),MICROELECTRONICS CENTER OF NORTH CAROLINA,,,,
12699460,,(none),SORENSEN RESEARCH AND DEVELOPMENT TRUST,,,,
11164439,,(none),RICHARDS MEDICAL COMPANY,,,,
12662049,,(none),COOK VASCULAR INCORPORATED,,,,
12897785,,(none),SNF SAS,,,,
12853830,,(none),VISIBLE TECHKNOWLEDGY INC,,,,
12929140,,(none),TOSHIBA AMERICA INFORMATION SERVICES INC,,,,
11211193,,(none),AMERICAN ONPREMISE ADVERTISING COMPANY,,,,
11900503,,(none),SWAK VENTURES INC,,,,
11940733,,(none),REDCELL CANADA INC,,,,
12539334,,(none),CIRCLE SEAL CONTROLS INC,,,,
11153747,,(none),PACESETTER INFUSION INC,,,,
13208344,,(none),HEWLETTPACKARD DEVELOPMENT COMPANY LPP,,,,
11185532,,(none),PIERCE COMPANIES INC,,,,
13151279,,(none),INTENTIONAL SOFTWARE CORPORATION,,,,
12925229,,(none),BLANCHETTE ROCKEFELLER NEUROSCIENCES INSTITUTE,,,,
12451392,,(none),IRONWOOD ELECTRONICS INC,,,,
11890088,,(none),AMERICAN ELECTRONIC SIGN COMPANY,,,,
12032212,,(none),ALTUS BIOLOGICS INC,,,,
12589798,,(none),SYMAGERY MICROSYSTEMS INC,,,,
12869275,,(none),FIBERCORE INC,,,,
12643087,,(none),AIP NETWORKS INC,,,,
12881522,,(none),KIVALO INC,,,,
11437640,,(none),FREESHWORLD INC,,,,
12925977,,(none),SOLURIS INC,,,,
11293824,,(none),JACOBS CHUCK TECHNOLOGY CORPORATION,,,,
11386399,,(none),AKONA CORP,,,,
11338652,,(none),DRUG SCREENING SYSTEMS INC,,,,
12188239,,(none),ZEISS STORAGE SYSTEMS INC,,,,
11212551,,(none),E H PLASTICS INC,,,,
12856007,,(none),BARD PERIPHERAL VASCULAR INC,,,,
12527773,,(none),LONKAR SERVICES LTD,,,,
13241608,,(none),WARMERLAMBERT COMPANY LLC,,,,
11492972,,(none),ATLANTIC AUTOMOTIVE COMPONENTS INC,,,,
12014026,,(none),IMPLANTED BIOSYSTEMS INC,,,,
12757515,,(none),ENERGEN LLP,,,,
13086294,,(none),BINTECH LLLP,,,,
11313179,,(none),GOOR ASSOCIATES INC,,,,
12240284,,(none),RECKITT BENEKISER INC,,,,
10282184,,(none),RHEODYNE LP,,,,
11879902,,(none),HEMASURE INC,,,,
12454870,,(none),MATSUSHITA MOBIL COMMUNICATION DEVELOPMENT CORP,,,,
13025006,,(none),INNOVATIVE SILICON SA,,,,
11980740,,(none),NETWORK SOUND LIGHT INC,,,,
10926372,,(none),VICTOR PASTUSHIN,,,,
12697304,,(none),VERIDIAN ERIM INTERNATIONAL INC,,,,
12706127,,(none),ENSEO INC,,,,
13043869,,(none),RESESARCH FOUNDATION INC,,,,
12857673,,(none),TOWN COMPASS LLC,,,,
12216363,,(none),FRANK TRANSPORTATION TECHNOLOGY LLC,,,,
11902166,,(none),SNI INNOVATION INC,,,,
13070479,,(none),GLOBAL IP SOUND AB,,,,
12348877,,(none),BIOLINK PARTNERS,,,,
11838829,,(none),BARRSKOGEN INC,,,,
12824334,,(none),LENSLET LTD,,,,
11121147,,(none),ABB LUMMUS CREST INC,,,,
10032704,,(none),COHERANT COMMUNICATIONS SYSTEMS CORP,,,,
11830808,,(none),AMOCOENRON SOLAR,,,,
11945201,,(none),NOLLER COMMUNICATIONS INC,,,,
10700881,,(none),PENNSYLVANIA POWER LIGHT COMPANY,,,,
13076588,,(none),ROCKTENN SHARED SERVICES LLC,,,,
13105137,,(none),ADVANCEED CARDIOVASCULAR SYSTEMS INC,,,,
11585917,,(none),ETHICAN ENDOSURGERY INC,,,,
11750554,,(none),SEMIBIOSYS GENETICS INC,,,,
12547171,,(none),FCI AMERICAS TECHNOLOGY,,,,
10841775,,(none),ZYP COATINGS INC,,,,
11193866,,(none),HAMILTON EQUINE ASSOCIATES LIMITED,,,,
12124445,,(none),MICROVISION OPTICAL INC,,,,
12993000,,(none),DS SMITH PLASTICS LIMITED,,,,
11380649,,(none),AEL DEFENSE CORP,,,,
12809206,,(none),AVENGER TOOL CO LLC,,,,
10284492,,(none),KARL STORZ ENDOSCOPYAMERICA INC,,,,
12694662,,(none),NETSHADOW INC,,,,
12403544,,(none),METSA SPECIALTY CHEMICALS OY,,,,
11937922,,(none),GENERAL DYNAMICS ARMAMENT SYSTEMS INC,,,,
12231125,,(none),KAWASAKI LSI USA INC,,,,
12286019,,(none),KHD HUMBOLDT WEDEG AG,,,,
13138230,,(none),MACRONIX INTERNATION CO LTD,,,,
12129422,,(none),SULZER MEDICA USA INC,,,,
11126759,,(none),DU PONT MERCK PHARMACEUTICAL COMPANY,,,,
11357676,,(none),INTERSONICS INCORPORATED,,,,
12749148,,(none),CUROZONE IRELAND LIMITED,,,,
11042561,,(none),KABUSHIKI KAISHA TOPCORN,,,,
11671339,,(none),THE OHIO STATE RESEARCH FOUNDATION,,,,
11315926,,(none),CELLPRO INC,,,,
11979511,,(none),AHLMSTROM MACHINERY OY,,,,
12789853,,(none),JOHNSON POLYMER LLC,,,,
13011590,,(none),CHAMELEON GUITARS LLC,,,,
13007884,,(none),DEPAY ACROMED INC,,,,
13094326,,(none),TYSON FENCE CO INC,,,,
10772995,,(none),ANDERSONGREENWOOD USA INC,,,,
12237187,,(none),ZOND ENERGY SYSTEMS INC,,,,
12748081,,(none),DEEP VISION LLP,,,,
12697359,,(none),RAYCHIP INC,,,,
11554895,,(none),FINMECCANICA SPA RAMO AZIENDALE ALENIA,,,,
11416737,,(none),CANNON BOILER WORKS INC,,,,
12533536,,(none),PACSCI MOTION CONTROL INC,,,,
12140667,,(none),VELEO ELECTRICAL SYSTEMS INC,,,,
11581893,,(none),MASTERCOOL USA INC,,,,
13203582,,(none),NEOPOST TECHNOLOGIES,,,,
11088099,,(none),WAYNE KUNA ASSOCIATES,,,,
11039689,,(none),CROWNINSHIELD SOFTWARE INC,,,,
13028202,,(none),VIRGINA TECH INTELLECTUAL PROPERTIES INC,,,,
11642947,,(none),HUWMEDICA INC,,,,
13251449,,(none),MAJOR MONITORS,,,,
12977273,,(none),SLAPPER WRAPPER INC,,,,
11528610,,(none),WORLD COMMUNICATION VENTURES INC,,,,
12911368,,(none),ADVANCED DESIGN CONSULTING USA INC,,,,
12617524,,(none),GENESEE BIOMEDICAL INC,,,,
12741579,,(none),SPECTRASONICS IMAGING INC,,,,
12427405,,(none),ARROYO OPTICS INC,,,,
11236426,,(none),ADVANCED LASER PROJECTION INC,,,,
13139510,,(none),BAYERISCHE MOTORENWERKE AKTIENGESELLSCHAFT,,,,
11036661,,(none),OPCON ASSOCIATES INC,,,,
12604021,,(none),EDGE BIOSYSTEMS INC,,,,
12661799,,(none),SNECMA PROPULSION SOLIDE,,,,
11038254,,(none),BORGWARNER AUTOMOTIVE ELECTRONIC MECHANICAL,,,,
13141756,,(none),TOTAL PETROCHEMICALS RESEACH FELUY,,,,
13135961,,(none),SEAGATE TECHNOLOGGY LLC,,,,
11942312,,(none),ESORB SYSTEMS,,,,
12780388,,(none),BAYER CROPSCIENCE AG,,,,
12064760,,(none),SPINAL INNOVATIONS LLC,,,,
10985454,,(none),CENTORR ASSOCIATES INC,,,,
11011892,,(none),AMERICAN INTELLSENSORS CORPORATION,,,,
11515496,,(none),DENBESTEN ENTERPRISES INC,,,,
11366122,,(none),TDJ GROUP INC,,,,
12114633,,(none),DEROYAL BUSINESS SYSTEMS LLC,,,,
11188484,,(none),CAROLINA NARROW FABRIC COMPANY,,,,
13125202,,(none),CLUBLOK BV,,,,
11365552,,(none),TAYLOR DEVICES INC,,,,
12196309,,(none),COHESION TECHNOLOGIES INC,,,,
10819179,,(none),PHARMACIA PL BIOCHEMICALS INC,,,,
10937781,,(none),GIGABIT LOGIC INC,,,,
12844509,,(none),MEADOWLARK OPTICS INC,,,,
12920773,,(none),APIS DISCOVERIES LLC,,,,
13045944,,(none),INCAPPE LLC,,,,
12815574,,(none),AEROMOBILE INC,,,,
13211846,,(none),BIG MONSTER TOYS,,,,
11662299,,(none),BRIAN S MEAD ESQ TRUSTEE,,,,
11632815,,(none),KDY ASSOCIATES INC,,,,
12782427,,(none),INTERACTIVE TELEGAMES LLC,,,,
12285825,,(none),KNIGHTS ARMAMENT COMPANY,,,,
11846900,,(none),HV SETTY ENTERPRISES INC,,,,
12667821,,(none),ACS STATE AND LOCAL SOLUTIONS INC,,,,
13058066,,(none),AESCULAP II INC,,,,
11225201,,(none),CLESTRA HAUSERMAN INC,,,,
11837238,,(none),HYDE PARK ELECTRONICS INC,,,,
12150658,,(none),RICHMOUNT COMPUTERS LIMITED,,,,
13127608,,(none),GN RESOUND NORTH AMERICA,,,,
11682814,,(none),METASYN INC,,,,
12170250,,(none),WESTINGHOUSE PROCESS CONTROL INC,,,,
12841862,,(none),AIRVANA CORP,,,,
13068554,,(none),NETWORK GENERAL TECHNOLOGY,,,,
11248563,,(none),LAKE MEDICAL PRODUCTS INC,,,,
10862199,,(none),HIRANGER INC,,,,
13181600,,(none),STRAGENE CALIFORNIA,,,,
11275125,,(none),CHARTERED SEMICONDUCTORS MANUFACTURING LIMITED,,,,
11710713,,(none),JENOPTIK AKTIENGESELLSCHAFT,,,,
13209648,,(none),PHOSPHORTECH INC,,,,
12746897,,(none),ADC DCL SYSTEMS INC,,,,
12021998,,(none),INAMI CO LTD,,,,
13138850,,(none),THERMWAVE INC,,,,
12617796,,(none),HONEYWELL INTELLECTUAL PROPERTIES INC,,,,
11722254,,(none),PACKARD HUGHES INTERCONNECT CO,,,,
11132506,,(none),ENZYMATICS INC,,,,
12045073,,(none),NOVAZONE,,,,
12673836,,(none),NEVMET CORPORATION,,,,
11610992,,(none),POST N MAIL LC,,,,
11849884,,(none),BOSTON SCIENTIFIC TECHNOLOGY INC,,,,
12250524,,(none),CENES LIMITED,,,,
12236232,,(none),XYLON CERAMIC MATERIALS INC,,,,
11457191,,(none),PROBOT INC,,,,
13034866,,(none),BROADCOM CORPORATON,,,,
13006802,,(none),ROCHE DIAGNOSTIC OPERATIONS INC,,,,
12450453,,(none),AMERICAN RIVER NUTRITION INC,,,,
11735123,,(none),PHENIX BIOCOMPOSITES INC,,,,
12745677,,(none),MICRONIC LASER SYSTEMS AB,,,,
11727927,,(none),MCDONNELL DOUGLAS AEROSPACE WEST,,,,
13011344,,(none),BIOCENTREX LLC,,,,
12490190,,(none),OFFSHORE ENERGY SERVICES INC,,,,
13255171,,(none),SARABAND WIRELESS,,,,
12819449,,(none),COVARIS INC,,,,
12391200,,(none),AGENTASE LLC,,,,
13173189,,(none),TIME WARNER INTERACTIVE VIDEO GROUP INC,,,,
11609349,,(none),CAFFE ACORTO INC,,,,
11200638,,(none),ADVANCED WASTE TREATMENT TECHNOLOGY INC,,,,
10634825,,(none),CORDIS EUROPE NV,,,,
12629239,,(none),FAIRCHILD IMAGING,,,,
10988242,,(none),TOYO TANSO CO LTD,,,,
11714369,,(none),ASSOCIATES OF CAPE COD INC,,,,
12324207,,(none),YORKTOWNE OPTICAL COMPANY INC,,,,
11489617,,(none),UR LABS INC,,,,
12483519,,(none),VITA SPECIAL PURPOSE CORPORATION,,,,
12229663,,(none),MINI MITTER CO INC,,,,
11667063,,(none),N K TECHNOLOGY LTD,,,,
10541606,,(none),HARRY MAJOR MACHINE AND TOOL CO,,,,
10838252,,(none),FRIDDLES ORTHOPEDIC APPLIANCES INC,,,,
12435006,,(none),BOSTON INNOVATIVE OPTICES INC,,,,
13116068,,(none),KODAK GRAPHIC COMMUNICATIONS CANADA COMPANY,,,,
12417165,,(none),S3 GRAPHICS CO LTD,,,,
11689236,,(none),SUPEREX POLYMER INC,,,,
12864309,,(none),NOCARI LLC,,,,
12112537,,(none),PRIME DIRECTIONAL SYSTEMS LLC,,,,
12151805,,(none),AIR LIQUIDE CANADA,,,,
12553094,,(none),KEYSTONE FIBEROPTICS INC,,,,
12347572,,(none),MOHEGAN TRIBAL GAMING AUTHORITY,,,,
11346717,,(none),C R EGGS INC,,,,
12240452,,(none),ADVANCED BIO SURFACES INC,,,,
11168854,,(none),CUPERTINO CALIFORNIA USA,,,,
11345695,,(none),AMERICAN NEURALOGIX INC,,,,
11668729,,(none),NESTEC LTD,,,,
12228581,,(none),PGS SERES AS,,,,
11647735,,(none),STRUCTURAL LAMINATES COMPANY,,,,
11670728,,(none),FASTENER ENGINEERS GROUP INC,,,,
13089379,,(none),H LUNDBICK AS,,,,
12504658,,(none),AMERICAN POWER CONVERSION INC,,,,
12808852,,(none),ALTERNATIVE PACKAGING SOLUTIONS LP,,,,
12957856,,(none),FLORIDA TURBINE TECHNOLOGIES INC,,,,
12398216,,(none),TEN CATE ENBI INC,,,,
12639143,,(none),SARCON MICROSYSTEMS INC,,,,
13106054,,(none),RADIO FREQUENCY SYSTEM INC,,,,
12796187,,(none),ACUMENTRICS CORPORATION,,,,
13130092,,(none),SMALL GIANT LLC,,,,
12212058,,(none),SCWIRELESS INC,,,,
12117906,,(none),INTERCARDIA INC,,,,
13144329,,(none),SIMPLEHUAMN LLC,,,,
13190973,,(none),OSCIENT PHARMACEUTICALS CORPORATION,,,,
12679318,,(none),ORTHO DEVELOPMENT CORPORATION,,,,
13129550,,(none),NITRO DENKO CORPORATION,,,,
11691130,,(none),WOLFE TORY MEDICAL,,,,
11531713,,(none),METALS RECYCLING TECHNOLOGIES CORP,,,,
11795511,,(none),METAMORPHIC SURGICAL DEVICES INC,,,,
11460020,,(none),MEMPHIS ORTHOPAEDIC DESIGN INC,,,,
11976231,,(none),FRAMATOME CONNECTORS USA,,,,
12003542,,(none),OPTICORD INC,,,,
12627494,,(none),INNOVATIONS BY CONTRACT INC,,,,
11652436,,(none),ASCENT PHARMACEUTICALS INC,,,,
12012399,,(none),MATERIALS MODIFCIATION INC,,,,
10837455,,(none),INNOGENETICS NV,,,,
12200617,,(none),JOHNSON ELECTRIC AUTOMOTIVE INC,,,,
12528837,,(none),CP KELCO APS,,,,
12245135,,(none),EQUITY EARNINGS CORP DBA DESIGNER PRODUCTS,,,,
12552477,,(none),MARCONI MEDICAL SYSTEMS INC,,,,
11024921,,(none),LINK RACING INC,,,,
12038813,,(none),SQM NITRATOS SA,,,,
10855181,,(none),MATRIX MEDICA INC,,,,
11957599,,(none),ITT MANUFACTURING ENTERPRIESES INC,,,,
11415747,,(none),PAMEDA NV,,,,
12083763,,(none),KOCH SUPPLIES INC,,,,
12710544,,(none),INVITROGEN CORP NATIONAL,,,,
12226587,,(none),US CENTRIFUGE,,,,
12660512,,(none),MACHINE CONSCIOUSNESS INC,,,,
12835632,,(none),ASSOCIATIVE COMPUTING INC,,,,
12455048,,(none),GEODIGM CORPORATION,,,,
12318511,,(none),APOPTOSIS TECHNOLOGY INC,,,,
13113208,,(none),HYDROAIR INC,,,,
13220560,,(none),AD AIR DATA INC,,,,
12864683,,(none),KALEIDOS PHARMA INC,,,,
11700192,,(none),SORVALL PRODUCTS LP,,,,
11179614,,(none),SMOS SYSTEMS INC,,,,
12695151,,(none),K2 KELLER CONSULTING,,,,
12323242,,(none),SIFERA INC,,,,
11071572,,(none),TELZON INC,,,,
11430487,,(none),TFI ACQUISTION CORP,,,,
12570420,,(none),WESTERN DIGITAL VENTURES INC,,,,
10348732,,(none),KIGRE INC,,,,
11658878,,(none),CAPTAB LLC,,,,
12292598,,(none),MICROGRAIN INC,,,,
12280772,,(none),THE J DAVID GLADSTONE INSTITUTES,,,,
12943281,,(none),AGILENT TECHINOLOGIES INC,,,,
11846617,,(none),QUALITY MICROWAVE INTERCONNECTS INC,,,,
12220150,,(none),ORBTEK INC,,,,
13012655,,(none),TRISTRATA SECURITY INC,,,,
12166083,,(none),SYNTHEON LLC,,,,
11210140,,(none),BRESLOW MORRISON TERZIAN ASSOCIATES INC,,,,
12406372,,(none),NOVILLE INC,,,,
11968230,,(none),KOMATSU AMERICA INTERNATIONAL COMPANY,,,,
11598408,,(none),SANDOZ NUTRITION LTD,,,,
13094306,,(none),CONSTANT FORCE TECHNOLOGY LLC,,,,
11843750,,(none),TESTUM INC,,,,
10794358,,(none),KERDIX INC,,,,
11959773,,(none),PAVILION TECHNOLOGIES INC,,,,
11905094,,(none),SENSORPULSE CORP,,,,
10743951,,(none),OVONIC SYNTHETIC MATERIALS COMPANY INC,,,,
11869551,,(none),ACER ADVANCED LABS INC,,,,
12248142,,(none),INTEL NETWORK SYSTEMS INC,,,,
12148724,,(none),TRANSKARYOTIC THERAPIES INC,,,,
12451952,,(none),GOODFAITH INNOVATIONS INC,,,,
12814553,,(none),TOP LAYER NETWORKS INC,,,,
13210945,,(none),DREAMATIONS LLC,,,,
10872287,,(none),CEDAR SURGICAL INC,,,,
11388504,,(none),RONALD T DODGE CO,,,,
12927930,,(none),CAROLINA LUNKER SAUCE LLC,,,,
12990432,,(none),DFE II LLC,,,,
10962947,,(none),PCC AIRFOILS INC,,,,
12794267,,(none),NEOGENESIS DRUG DISCOVERY INC,,,,
12311499,,(none),BWXT Y 12 LLC,,,,
12109748,,(none),TANNAS CO,,,,
12676406,,(none),SARCOS INVESTMENTS LC,,,,
11107373,,(none),IONIC ATLANTA INC,,,,
11589218,,(none),ION HAI PRECISION IND CO LTD,,,,
13240290,,(none),BAE SYSTEMS LAND ARMANENTS LP,,,,
11378863,,(none),CD RADIO INC,,,,
13169636,,(none),EUROFLAMM SELECT INC,,,,
12175156,,(none),CHIROTECH TECHNOLOGY LIMITED,,,,
11190594,,(none),FLOWCLEAN EQUIPMENT INC,,,,
11193576,,(none),CREE RESEARCH INC,,,,
11576378,,(none),SHRINKFAST MARKETING,,,,
13158020,,(none),BRIX NETWORKS INC,,,,
11430541,,(none),AMERICAN EMULSIONS INC,,,,
12946678,,(none),TERUMO CARDIOVASCULAR SYSTEMS COTUSTIN,,,,
12008114,,(none),GELPAK LLC,,,,
22949284,,(none),NOVOZYMES NORTH AMERICA INC,,,,
12633479,,(none),PENT PRODUCTS INC,,,,
12918418,,(none),COMPOUND THERAPEUTICS INC,,,,
11835962,,(none),SSUP3 SERVICE SUPPORT SPECIALTIES INC,,,,
12519900,,(none),BATTELLE PULMONARY THERAPEUTICS,,,,
12693448,,(none),RHODIANYL,,,,
12082299,,(none),CAFARO LASER LTD,,,,
13035058,,(none),PAGEFLIP INC,,,,
11862881,,(none),BOHDAN AUTOMATION INC,,,,
10742823,,(none),ROBERT FIREMANS FURNITURE GALLERY INC,,,,
10823943,,(none),MONTANA DEACONESS MEDICAL CENTER,,,,
12788132,,(none),NANOPORE INC,,,,
12186376,,(none),RTP PHARMA INC,,,,
13011763,,(none),NEW FOCUS INC A DELAWARE CORPORATION,,,,
11808324,,(none),MATSUSHITA ELECTRIC R D LABORATORY,,,,
12556418,,(none),CHAMELEON OPTICS INC,,,,
11474813,,(none),LIFE SURGERY INC,,,,
12181408,,(none),MASUSHITAKOTO BUKI ELECTRONICS INDUSTRIES LTD,,,,
11167947,,(none),TRIWEST SYSTEMS INC,,,,
13046628,,(none),KLAI ENTERPRISES INC,,,,
12295912,,(none),HEARTHWARE HOME PRODUCTS INC,,,,
11046883,,(none),DOW CORNING TORAY SILICONE CO,,,,
11756993,,(none),SEMISYSTEMS INC,,,,
12386655,,(none),ADVANCED SORTING TECHNOLOGIES LLC,,,,
10937285,,(none),MEDIMATRIX,,,,
11845884,,(none),MOBILE AREA NETWORKS INC,,,,
12495470,,(none),CENETRON DIAGNOSTICS LLC,,,,
12119749,,(none),SQUEEZEASE LLC,,,,
12768174,,(none),SR TELECOM INC,,,,
11015303,,(none),ACCUSPRAY INC,,,,
13192992,,(none),MAILSHELLCOM INC,,,,
13102688,,(none),PRIA DIAGNOSTICS INC,,,,
13047540,,(none),SBC KNOWLEDGE VENTURES,,,,
11075468,,(none),AFFINITY BIOTECH INC,,,,
12069584,,(none),ADC SOLITRA INC,,,,
11719377,,(none),VIRTUAL IO INC,,,,
12684907,,(none),ENSIGNBICKFORD AEROSPACE AND DEFENSE CO,,,,
12500558,,(none),PPL ELECTRIC UTILITIES CORP,,,,
13017290,,(none),ITT MANUFACTURNG ENTERPRISES INC,,,,
11502134,,(none),RA MILLER INDUSTRIES INC,,,,
11466491,,(none),BRUDER HEALTHCARE COMPANY,,,,
12038744,,(none),AIWARAID TECHNLOGY,,,,
12832033,,(none),ACTIVE SHOCK INC,,,,
12837043,,(none),ALEXZA MOLECULAR DELIVERY CORPORATION,,,,
12777470,,(none),NATURAL ASA,,,,
11501872,,(none),HEMLOCK SEMICONDUCTOR CORPORATION,,,,
12148598,,(none),BALABA CONCRETE SUPPLY INC,,,,
10810021,,(none),SEQUOIATURNER CORPORATION,,,,
12380546,,(none),JHRG LLC,,,,
13101907,,(none),CEPHAON INC,,,,
12438860,,(none),FOLIAR NUTRIENTS INC,,,,
12363629,,(none),CLARK SCHWEBEL TECHFAB COMPANY,,,,
13161364,,(none),HARCO LABRATORIES INC,,,,
12331118,,(none),SARNAMOTIVE BLUE WATER INC,,,,
12097486,,(none),DENVER BIOMATERIALS INC,,,,
11507573,,(none),ALPINE WATER PURIFICATION INC,,,,
12826705,,(none),INCISIVE SURGICAL INC,,,,
12912035,,(none),CHEMMOTIF INC,,,,
12107784,,(none),3DT INC,,,,
12400353,,(none),BASOLEA PHARMACEUTICA AG,,,,
11208895,,(none),ORTHO DIAGNOSTIC SYSTEM INC,,,,
11481604,,(none),CLINE LABS INC,,,,
12166032,,(none),ECOSNOW SYSTEMS INC,,,,
11897662,,(none),BOSCH SYSTEMS DE FREINAGE,,,,
11906465,,(none),JW PET COMPANY,,,,
13142505,,(none),FOTONATION IRELAND LIMITED,,,,
12722033,,(none),INLIGHT SOLUTIONS INC,,,,
11448010,,(none),MEDREA INC PENNSYLVANIA CORP PA,,,,
11815023,,(none),KAISER ELECTROOPTICS INC,,,,
11670688,,(none),COCHRAN CONSULTING,,,,
12658640,,(none),NOVALABS LLC,,,,
12771763,,(none),EKMS INC,,,,
10915939,,(none),AIRFOIL TEXTRON INC,,,,
12305712,,(none),DECOMA EXTERIOR TRIM INC,,,,
11965964,,(none),ELECTROCHEMICAL DESIGN ASSOCIATES INC,,,,
11641613,,(none),HUGEHS ELECTRONICS CORPORATION,,,,
11777784,,(none),ELLIS D HARRIS SR FAMILY TRUST,,,,
12467524,,(none),FREUD TMM INC,,,,
12580320,,(none),TRANSPARENT OPTICAL INC,,,,
12404766,,(none),SENSORS FOR MEDICINE AND SCIENCE INC,,,,
11338342,,(none),MONOGRAM AEROSPACE INDUSTRIES INC,,,,
11781209,,(none),CONSTANT VELOCITY SYSTEMS INC,,,,
12861012,,(none),ATLANTA NISSEKI CLAF INC,,,,
12189531,,(none),SAFOCO INC,,,,
11305937,,(none),US FILTER MEMBRALOX,,,,
11140116,,(none),TRANSITIONS RESEARCH CORPORATION,,,,
10441155,,(none),DRUSTAR INC,,,,
11077455,,(none),INSIGHT TELECAST INC,,,,
12779837,,(none),INTLAS LTD,,,,
12447789,,(none),LYTESYDE LLC,,,,
12882923,,(none),INVISTA NORTH AMERICA SA R L,,,,
11854693,,(none),SUMITOMO OSAKA CEMENT CO LTD,,,,
12187157,,(none),CLARIAN HEALTH PARTNERS,,,,
12427677,,(none),PROACTIVE NETWORKS,,,,
12449292,,(none),THE ESCHER GROUP LTD,,,,
11271207,,(none),WHALEN BIOMEDICAL INC,,,,
11985921,,(none),LIGOCHEM INC,,,,
10972959,,(none),CLEANUP RECOVERY CORP,,,,
12306912,,(none),ST JUDE MEDICAL ATG INC,,,,
11217814,,(none),QMOTUS INC,,,,
12233716,,(none),STATORDYNE INC,,,,
12019967,,(none),EPIX MEDICAL INC,,,,
10239973,,(none),NIPPON SHEET GLASS COMPANY LIMITED,,,,
12156064,,(none),STEINER TURF EQUIPMENT INC,,,,
11566781,,(none),CHIRON THERAPEUTICS,,,,
11465238,,(none),WIDE BAND SYSTEMS INC,,,,
11908532,,(none),CIRCUIT PROTECTION CONTROLS INC,,,,
12881992,,(none),NETRAKE CORPORATION,,,,
10548296,,(none),BUCKHORN MATERIAL HANDLING GROUP INC,,,,
